bowel,false,bowel
bower,false,bow,er
bowl
bowssen,false,bowssen
box
boy,false,boy
brabble,false,brabble
brace
brag,true,brag
braid
brain,false,brain
branch
brand
brandish
brangle,false,brangle
brave
brawl
bray
braze,false,braze
brazen,false,brazen
breakfast
breast,false,breast
breathe
breech,false,breech
brew
bribe
brick
bridge
bridle
bright,false,bright
brighten,false,brighten
brim,true,brim
brisk up,false,briskup
bristle
brite,false,brite
broach
broaden,false,broaden
broider,false,broider
broil
broke,false,broke
brooch,false,brooch
brood
brook
brow,false,brow
browse
bruise
bruit,false,bruit
brush,true,brush
brustle,false,brustle
brutalize,false,brutalize
brute,false,brute
brutify,false,brutify
bubble
buck
buckle
buckler,false,buckler
bud,true,bud
budge
buff
buffet,false,buffet
buffle,false,buffle
bulge
bully
bulwark,false,bulwark
bump
bunch
bundle
bung
bungle
bunt
buoy
burden,false,burden
burl,false,burl
burlesque,false,burlesque
burnish
burrow
burst
burthen,false,bur,then
bury
bush,false,bush
buss,false,buss
bustle
busy,false,busy
butcher,false,butcher
butt
butter,false,butter
button,false,button
buttress,false,buttress
buzz
cabal,false,cab,al
cabbage,false,cabbage
cabin,false,cab,in
cackle
cacuminate,false,cacuminate
cade,false,cade
cage,false,cage
cajole
cake
calcine,false,calcine
calculate
calefy,false,calefy
calender,false,calender
calk,false,calk
call
calm
calumniate,false,calumniate
calve
camp
canary,false,canary
cancel
cancerate,false,can,cerate
candify,false,candify
candy
cane
canker,false,canker
cannonade,false,cannonade
canonize,false,canonize
canopy,false,canopy
cant,false,cant
cantle,false,cantle
canton,false,cant,on
cantonize,false,cantonize
canvass
cap
capacitate,false,capacitate
caparison,false,caparison
caper,false,caper
capitulate
capoch,false,capoch
capot,false,capot
captivate
captive,false,captive
caracole,false,caracole
carbonado,false,carbonado
card
care
careen
career
caress
cark,false,car,k
carnify,false,carnify
carol,false,carol
carouse
carp
carpet,false,carpet
carry
cart
carve
case
caseharden,false,case,hard,en
cashier,false,cashier
casket,false,casket
cassate,false,cassate
castigate
castrate
catechise,false,catechise
catenate,false,catenate
cater,false,cater
caterwaul
caudle,false,caudle
cauponate,false,cauponate
cause
cauterize,false,cauterize
caution,false,caution
cavate,false,cavate
cave
cavil,false,cavil
caw
cease
ceil,false,ceil
celebrate
celestify,false,celestify
cement
cense,false,cense
censure,false,censure
centre
centuplicate,false,centuplicate
centuriate,false,centuriate
cere,false,cere
certify
cess,false,cess
chafe
chaffer,false,chaff,er
chagrin,false,chagrin
chain
chalk
challenge
chamber,false,chamber
chamblet,false,chamblet
chamfer,false,chamfer
champ
champion
chance
change
channel
chant
char,true,char
character,false,character
characterize,false,characterize
charge
chariot,false,chariot
chark,true,chark
charm
chase
chasten,false,chasten
chastise
chat,true,chat
chatter,false,chatter
chaw,false,chaw
cheapen,false,cheapen
cheat
check
checker,false,checker
cheer
chequer
cherish
cherup,false,cherup
chest,false,chest
chew
chicane,false,chicane
child,false,child
chill
chime
chine,false,chine
chink
chip,true,chip
chirp
chirre,false,chirre
chisel
chit,false,ch,it
choke
chop,true,chop
chord,false,ch,ord
chouse,false,ch,ouse
chowter,false,chowter
christianize,false,christianize
chronicle
chuck
chuckle
church,false,church
churn
cicatrize,false,cicatrize
cicurate,false,cicurate
cipher,false,cipher
circinate,false,circinate
circle
circuit
circulate
circumambulate,false,circumambulate
circumcise
circumduct,false,circumduct
circumference,false,circumference
circumfuse,false,circumfuse
circumgyrate,false,circumgyrate
circumnavigate
circumscribe
circumstance,false,circumstance
circumstantiate,false,circumstantiate
circumvallate,false,circumvallate
circumvent
circumvest,false,circumvest
circumvolve,false,circumvolve
cite
civilize,false,civilize
clack
claim
clamber,false,clamber
clamm,false,clamm
clamour
clamp
clang
clap
clapperclaw,false,clapper,claw
clarify
clash
clasp
class
clatter,false,clatter
claudicate,false,claudicate
claw
clay,false,clay
clean
cleanse
clear
clearstarch,false,clear,star,ch
cleftgraft,false,cleft,graft
clepe,false,clepe
clew,false,clew
click
climate,false,climate
climber,false,climb,er
clinch
clink
clip,true,clip
cloak
clod,false,clod
clog,true,clog
cloister,false,cloister
cloom,false,cloom
close
closet,false,closet
clot,false,clot
clotter,false,clotter
cloud
clout,false,clout
cloy
club,true,club
cluck
clung,false,clung
cluster,false,cluster
clutch
clutter,false,clutter
coacervate,false,coacervate
coach
coact,false,coact
coagment,false,coagment
coagulate
coal,false,coal
coalesce,false,coalesce
coarct,false,coarct
coarctate,false,coarct,ate
coast
coat
coax
cobble
cock
cocker,false,cock,er
cockle,false,cockle
cod,false,cod
codle,false,codle
coerce
coexist
coextend,false,coextend
coffer,false,coffer
coffin,false,coffin
cog,false,cog
cogitate,false,cogitate
cohabit,false,cohabit
cohere
cohibit,false,cohibit
cohobate,false,cohobate
coil
coin
coincide
cojoin,false,cojoin
collapse
collar,false,collar
collate
collaud,false,collaud
colleague,false,colleague
collect
collide
colliquate,false,colliquate
collocate,false,collocate
collogue,false,collogue
collude
colly,false,colly
colonise
colour
colt,false,colt
comb
combat
combine
comfit,false,comfit
comfort
command
commemorate
commence
commend
commensurate,false,commensurate
comment
commerce,false,commerce
commigrate,false,commigrate
commingle
comminute,false,comminute
commiserate
commission
commissionate,false,commission,ate
commit,true,commit
commix,false,commix
common,false,common
commonplace,false,common,place
commove,false,commove
commune
communicate
commute
compact,false,compact
company,false,company
compare
compart,false,compart
compass,false,compass
compassion,false,compassion
compassionate,false,compassion,ate
compeer,false,compeer
compel
compensate
compense,false,compense
comperendinate,false,comperendinate
compile
complain
complanate,false,complanate
complane,false,complane
complete
complicate
compliment
complore,false,complore
complot,false,complot
comply
comport,false,comport
compose
compost
compound
comprehend
compress
comprint,false,comprint
comprise
compromise
compt,false,compt
comptroll,false,compt,roll
compute
con,true,con
concamerate,false,concamerate
concatenate
conceal
concede
conceit,false,conceit
conceive
concentrate
concentre,false,con,cent,re
concern
concert
conciliate
conclude
concoagulate,false,con,coagulate
concoct
concomitate,false,concomitate
concorporate,false,con,corporate
concrete,false,concrete
conculcate,false,conculcate
concur,true,concur
condemn
condensate,false,condensate
condense
condescend
condite,false,condite
condition
conditionate,false,condition,ate
condole,false,con,dole
conduce,false,conduce
conduct
confabulate,false,confabulate
confect
confederate
confer,true,confer
confess
confide
configure
confine
confirm
confiscate
confix,false,con,fix
conflict
conform
confound
confront
confuse
confute,false,confute
conge,false,conge
congeal,false,conge,al
congest
conglaciate,false,con,glaciate
conglobate,false,conglobate
conglobe,false,con,globe
conglomerate,false,con,glomerate
conglutinate,false,conglutinate
congratulate
congree,false,con,gree
congreet,false,con,greet
congregate
congrue,false,congrue
conject,false,conject
conjecture,false,conject,ure
conjobble,false,conjobble
conjoin,false,con,join
conjugate,false,conjugate
conjure
connect
connex,false,connex
connive
connotate,false,connotate
connote,false,con,note
conquassate,false,conquassate
conquer
consecrate
conseminate,false,conseminate
consent
conserve
consider,false,consider
consign
consist
consociate,false,consociate
consolate,false,consolate
console
consolidate
consort
conspire
constellate
constipate
constitute
constrain
constrict
constringe,false,constringe
construct
construe
constuprate,false,con,stuprate
consubstantiate,false,con,substantiate
consult
consume
consummate
contabulate,false,con,tabulate
contain
contaminate
contemn,false,contemn
contemper,false,con,temper
contemperate,false,con,temper,ate
contemplate
contemporise,false,contemporise
contend
content
contest
contex,false,contex
continge,false,con,tinge
continue
contort
contraband,false,contra,band
contract
contradict
contradistinguish,false,contra,distinguish
contraindicate,false,contra,indicate
contrary,false,contrary
contrast
contravene
contribute
contristate,false,contristate
contrive
control,true,control
controvert,false,controvert
contuse,false,contuse
convene
convent,false,con,vent
converge
converse
convert
convey
convict
convince
convive,false,con,vive
convocate,false,convocate
convoke,false,convoke
convolve,false,convolve
convoy
convulse
conycatch,false,cony,cat,ch
coo
cook
cool
coop
cooperate
cope,true,cope
copse,false,copse
copulate
copy
coquet,false,coquet
cord
corn,false,corn
cornute,false,cornute
corporify,false,corporify
corrade,false,corrade
correct
correlate
correspond
corroborate
corrode
corrugate
corrupt
cost
cote,false,cote
cotton,false,cot,ton
couch,false,couch
cough
counsel
count
countenance,false,countenance
counteract,false,count,er,act
counterbalance
counterbuff,false,count,er,buff
counterchange,false,count,er,change
countercharm,false,count,er,ch,arm
countercheck,false,count,er,check
counterdraw,false,count,er,draw
counterfeit,false,counterfeit
countermand,false,countermand
countermarch,false,count,er,mar,ch
countermark,false,count,er,mar,k
countermine,false,count,er,mine
counterplot,false,count,er,plot
counterpoise,false,counterpoise
counterprove,false,count,er,prove
counterrol,false,counterrol
countersign,false,count,er,sign
countervail,false,count,er,vail
counterwork,false,count,er,work
couple
courb,false,courb
course
court
courtesy
covenant,false,covenant
cover,false,cover
covet,false,covet
cow
cow-leech,false,cow-leech
cower,false,cower
coy,false,coy
cozen,false,coz,en
crack
crackle
cradle
craft
cram,true,cram
cramp
crankle,false,crankle
crash
craunch,false,craunch
crave
craven,false,craven
crawl
craze,false,craze
creaght,false,creaght
creak
cream
crease
create
credit,false,credit
creek,false,creek
crepitate,false,crepitate
crevice,false,crevice
crib,false,crib
crimple,false,crimple
crimson,false,crimson
cringe
crinkle
cripple
crisp
criticise
critick,false,critic,k
croak
crook,false,crook
crop,true,crop
cross
cross-examine,false,cross-examine
crossbite,false,cross,bite
crouch
crowd
crown
cruciate,false,cruciate
crucify
crudle,false,crudle
cruise
crumble
crumple
crunk,false,crunk
crunkle,false,crunkle
crush
crust
crutch,false,crutch
cry
cry down,false,crydown
cry out,false,cryout
cry up,false,cryup
crystallize,false,crystallize
cub,false,cub
cuckold
cuddle
cudgel,false,cudgel
cuff
cull
cully,false,cully
culminate
cultivate
culture,false,culture
cumber,false,cumber
cumulate
cund,false,cund
cup,true,cup
cupboard,false,cup,bo,ard
curb
curd,false,curd
curdle
cure
curl
curry
curse
curtail
curtain,false,curtain
curve
curvet,false,curvet
dab,true,dab
dabble
dade,false,dade
daft,false,daft
dag,false,dag
daggle,false,daggle
dally,false,dally
dam,true,dam
damage
damask,false,dam,as,k
damn
damnify,false,damnify
damp
dance
dance attendance,false,danceattendance
dandle,false,dandle
danger,false,danger
dangle
dap,false,dap
dapple
dark,false,dar,k
darken,false,darken
darn
darrain,false,dar,rain
dart
dash
dastard,false,dastard
dastardise,false,dastardise
date,true,date
daub
daunt
dawk,false,daw,k
dawn
daze,false,daze
dazzle
dead,false,dead
deaden,false,deaden
deaf,false,deaf
deafen,false,deafen
dealbate,false,deal,bate
dearn,false,dearn
deaurate,false,deaurate
debar,false,debar
debark,false,debar,k
debase
debate
debel,false,debel
debellate,false,debel,late
debilitate
decamp
decant
decapitate
decay
decease,false,decease
deceive
decharm,false,decharm
decide
decimate
decipher,false,de,cipher
deck
declaim
declare
decline
decoct,false,decoct
decompound,false,decompound
decorate
decorticate,false,decorticate
decoy,false,decoy
decrease
decree
decrepitate,false,decrepit,ate
decry,false,de,cry
decussate,false,decussate
dedecorate,false,dedecorate
dedicate
deduce
deduct
deem
deepen,false,deepen
deface
defalcate,false,defalcate
defalk,false,defalk
defame
defatigate,false,defatigate
default
defeat
defecate
defect
defence,false,defence
defend
defer,true,defer
defile,false,defile
define
deflect
deflour,false,deflour
deform,false,deform
defraud
defray,false,defray
defy
degenerate,false,de,generate
degrade
dehort,false,dehort
deify,false,deify
deign
deintegrate,false,deintegrate
deject
delate,false,delate
delay
delegate
delete
deliberate
delight
delineate
deliquate,false,deliquate
delirate,false,delirate
deliver,false,deliver
deliver over,false,deliverover
deliver up,false,deliverup
delude
deluge
delve
demand
demean
dementate,false,dementate
demerit,false,demerit
demise,false,demise
demit,false,demit
demolish
demonstrate
demur,false,demur
demure,false,demure
denigrate
denizen,false,denizen
denominate,false,den,ominate
denote
denounce
denshire,false,den,shire
dentise,false,dentise
denudate,false,denudate
denude
deny
deobstruct,false,deobstruct
deoppilate,false,deoppilate
depaint,false,depaint
depart
depasture,false,depasture
depauperate,false,depauperate
depeinct,false,depeinct
depend
dephlegm,false,dephlegm
dephlegmate,false,dephlegm,ate
depict
deplore
deplume,false,deplume
depone,false,depone
depopulate,false,de,populate
deport
depose
deposite,false,deposite
deprave,false,deprave
deprecate
depreciate
depredate,false,depredate
deprehend,false,deprehend
depress
deprive
depthen,false,depth,en
depucelate,false,depucelate
depurate,false,depurate
depure,false,depure
depute,false,depute
dequantitate,false,dequantitate
deracinate,false,deracinate
deraign,false,deraign
derain,false,derain
dere,false,dere
deride
derive
derogate,false,derogate
descant,false,descant
descend
describe
descry,false,descry
desecrate
desert
deserve
desiccate
desiderate,false,desiderate
design
desire
desist,false,desist
desolate
despair
despatch
despise
despite,false,despite
despoil
despond,false,despond
desponsate,false,desponsate
despumate,false,despumate
destinate,false,destinate
destine,false,destine
destroy
desume,false,desume
detach
detail
detain
detect
deter,true,deter
deterge,false,deterge
determinate
determine
detest
dethrone,false,de,throne
detonize,false,detonize
detort,false,detort
detract
detrude,false,detrude
detruncate,false,detruncate
develop,false,develop
devest,false,devest
deviate
devise
devolve
devote
devour
dew
dialogue,false,dialogue
diaper,false,diaper
dice
dictate
didder,false,did,der
die
diet
differ,false,differ
difference,false,difference
diffide,false,diffide
diffind,false,diffind
diffuse
dig up,false,digup
digest
dight,false,dight
dignify
digress
dilacerate,false,dilacerate
dilaniate,false,dilaniate
dilapidate
dilate
dilucidate,false,dilucid,ate
dilute
dim,true,dim
diminish
dimple,false,dimple
din,false,din
dine
ding
dint,false,dint
dip,true,dip
direct
dirke,false,dirke
dirt,false,dirt
dirty,false,dirty
disable
disabuse,false,dis,ab,use
disaccustom,false,dis,ac,custom
disacknowledge,false,dis,ac,k,now,ledge
disadvantage
disaffect
disafforest,false,dis,afforest
disagree
disallow
disanchor,false,dis,anchor
disanimate,false,dis,animate
disannul,false,dis,annul
disappear
disappoint
disapprove
disarm
disarray,false,dis,array
disaster,false,disaster
disauthorise,false,disauthorise
disavouch,false,dis,avouch
disavow,false,dis,avow
disband
disbark,false,dis,bar,k
disbelieve
disbench,false,dis,ben,ch
disbranch,false,dis,bran,ch
disbud,false,dis,bud
disburden,false,dis,bur,den
disburse
discandy,false,dis,candy
discard
discase,false,dis,case
discern
discerp,false,discerp
discharge
discind,false,discind
disciple,false,disciple
discipline
disclaim,false,dis,claim
disclose
discolour
discomfit,false,discomfit
discomfort,false,dis,comfort
discommend,false,dis,commend
discommode,false,dis,commode
discompose,false,dis,compose
disconcert
discontent,false,dis,con,tent
discontinue
discord,false,dis,cord
discounsel,false,dis,counsel
discount
discountenance,false,dis,countenance
discourage
discourse
discover,false,discover
discredit,false,dis,credit
discrete,false,discrete
discriminate
discumber,false,dis,cumber
discure,false,dis,cure
discuss
disdain
disease,false,dis,ease
disembark
disembitter,false,disembitter
disembogue,false,disembogue
disembroil,false,dis,em,broil
disenable,false,dis,en,able
disenchant,false,dis,en,ch,ant
disencumber,false,dis,en,cumber
disengage,false,dis,engage
disentangle,false,dis,en,tangle
disenterre,false,disenterre
disenthral,false,disenthral
disenthrone,false,dis,en,thro,ne
disespouse,false,dis,espouse
disesteem,false,dis,esteem
disfavour,false,dis,favour
disfigure
disforest,false,dis,forest
disfranchise
disfurnish,false,dis,furnish
disgarnish,false,dis,garnish
disglorify,false,dis,glorify
disgorge,false,dis,gorge
disgrace
disguise
disgust
dish
dishabit,false,dis,ha,bit
dishearten,false,dis,hearten
disherit,false,disherit
dishevel,false,dishevel
dishonour,false,dis,honour
dishorn,false,dis,horn
disincline,false,dis,incline
disinherit,false,dis,inherit
disinter,false,dis,inter
disintricate,false,dis,intricate
disinvite,false,dis,invite
disjoin,false,dis,join
disjoint
dislike
disliken,false,dis,liken
dislimb,false,dis,limb
dislimn,false,dis,limn
dislocate
dislodge,false,dis,lodge
